estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,False,هل يوجد مطعم أرخص قريب من هنا ؟,['هل يوجد مطعم أرخص من هذا قريب من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f1f0>,53.107253497886994,78.93856740932101,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهو في مطعم ارخص من كده قريب من هنا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هذا خطأ .,['هذا خطأ.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876ffa0>,0.0,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nده غلط.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أفضل شيء هو اسطوانة مصغرة .,['عربية صغيرة ستكون أفضل شيء.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876fbe0>,7.417318111314057,31.690576053705954,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعربية صغيرة هاتبقى أحسن حاجة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"أجل , سيدي . آتي هنا للإفطار كل يوم , من الاثنين حتى الجمعة , قبل الذهاب للعمل .",['آه، يا فندم. آتي هنا للإفطار كل يوم، من الاثنين إلى الجمعة، قبل أن أذهب إلى العمل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876feb0>,30.44918933465557,50.10321108698286,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاه، يافندم. باجى هنا افطر كل يوم، من الاتنين للجمعة، قبل ماروح الشغل.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,رقم مقعدك هو اثنان وثلاثون أ . بعد ذلك سر في خط مستقيم في هذه الطرقة . إنه المقعد المجاور للنافذة .,['كرسيك هو الرقم اثنين وثلاثين، امشِ مباشرة في هذا الممر، الكرسي الذي بجانب النافذة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f580>,3.5461008945563006,20.976022275065233,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكرسيك اتنين و تلاتنين ايه، امشي علطول في الممر ده، الكرسي اللي جنب الشباك .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,رائحته جميلة . كم ثمنه ؟,['رائحته جميلة جداً. كم سعره؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871ad30>,24.808415001701817,55.74305428886808,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nريحته حلوة قوي . تمنه كام؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن ترسل أحدا ؟,['هل يمكنك إرسال واحد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871ac40>,5.693025330278465,26.289439610842567,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تبعت واحد؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن أخذ بعض القهوة ؟,['هل يمكن الحصول على بعض القهوة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871ab20>,35.49481056010054,49.70920638639226,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن شويه قهوة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,حسناً ، يا سيدي . من فضلك ابق في غرفتك إلى أن يحضر الطبيب .,['حاضر، حضرتك. انتظر في غرفتك حتى يأتي الطبيب.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871aaf0>,13.45632050668392,28.195174911590264,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nحاضر، حضرتك . استنى في أوضتك لحد مال دكتور ييجي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,من فضلك قل له أنني أنتظر مكالمته .,['من فضلك أخبره أني في انتظار مكالمته.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a850>,25.211936184349828,46.107529739221,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن فضلك بلغة اني في انتظار مكالمته .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,المزيد من المستردة ، من فضلك .,['مسطرة أخرى، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a460>,9.746997877627233,33.0670070543078,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمسطرة تاني، من فضلك .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل رشحت لي رحلة قصيرة ؟,['هل يمكنك اقتراح رحلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a370>,10.923299908191149,17.42298374219046,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن ترشح رحلة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كيف أستقلها ؟,['كيف أستطيع أخذه؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a280>,10.682175159905848,33.50468798369724,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nازاي أقدر أخده؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أتساءل عما يمكنني أن أحصل عليه منه ؟,['أفكر ماذا يجب أن أحضر له؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871af10>,6.699007141691558,11.992056644342949,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبافكر المفروض أجيبله إيه؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يجب علىّ أن أترك كل أمتعتي في غرفة ترك المعاطف ؟,['هل من المفترض أن أترك جميع حقائبي في غرفة الأمانات؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871af40>,9.96024701752457,31.481046401724715,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمفورض اني اسيب كل شنطي في اوضة الامانات؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أنا فقدت أثر بريد مسجّل .,['لم أعد أعرف متابعة مسار البريد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a610>,3.3864985683445354,15.329192530953396,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nانا ما بقيتش عارف اتابع خط سير البريد .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ليس به صعوبة أو غموض .,['ليس هناك شيء صعب أو غامض.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a6a0>,5.522397783539471,21.402227577385787,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nده مفيش حاجة صعبة ولا غامضة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,نعم ، حجز لمدة ستة أيام من فضلك ، بدء من الثالث والعشرين من يوليو .,['نعم. حجز لست ليالٍ، من فضلك. من الثالث والعشرين من يوليو.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a580>,43.72055558976597,57.38978926719541,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأيوة. حجز لست ليالي، لو سمحت. من تلاتة وعشرين يوليو.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"إلى هذا المكان , لو سمحت .",['لهذا المكان، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a8e0>,6.870636427700047,32.4949930772973,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nللمكان ده، إذا سمحت .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل هذه السجائر معتدلة ؟,['هل هذه السجائر خفيفة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a970>,39.93879176377876,59.8467943239617,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهي السجاير دي خفيفة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن تدخل معه فكة صغيرة ؟,['هل يمكنك وضع بعض الفكة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a100>,5.08764122072739,19.628697083106516,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تحط شوية فكة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل تعيش بالقرب من هنا ؟,['هل تعيش قريبًا من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a730>,22.31618068926665,45.056674954602656,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nانت عايش قريب من هنا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين كتب اللغة الأجنبية ؟,['أين كتب اللغات الأجنبية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a6d0>,46.92470064105599,67.07424558467267,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفين كتب اللغات الأجنبية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هناك محل لبيع الزهور في الطريق .,['يوجد محل لبيع الزهور على الرصيف الثاني من الشارع.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871adc0>,26.46015952359329,44.694242797052105,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي محل لبيع الورد عالرصيف التاني من الشارع .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,نحن في انتظار حضور أصدقائنا .,['ننتظر أصدقاءنا ليأتوا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871ae80>,4.196114906296549,22.72701643754655,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمستنين اصحابنا ييجو .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين يمكنني أن أشتري زلاجات وأحذية ؟,['من أين أستطيع أن أستأجر معدات التزلج على الجليد والحذاء؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a2e0>,4.319402267866687,15.703726916101557,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمنين اقدر أاجر عده التزحلق عالجليد والشوز؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل لي أن أرى السيارة ؟,['هل يمكنني رؤية السيارة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a760>,10.400597689005304,34.113547011198364,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن اشوف العربية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لم يعد بإمكانك حقيقةً أن تقوم بعمل تصميم دون كمبيوتر بعد الآن .,['لا يمكننا بعد الآن القيام بعمل التصميم بدون الكمبيوتر.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a3d0>,9.508213118935258,33.0025095772802,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمانقدرش بعد كده نعمل شغل التصميم من غير الكمبيوتر .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل ستذهب إلى المدرسة هنا ؟,['هل أنت ذاهب إلى المدرسة هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a4c0>,22.089591134157878,65.72012414265073,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهو إنت رايح المدرسة هنا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,سوف ننتظر . من فضلك اتصل بنا عندما تكون مستعداً .,['سننتظر. من فضلك اتصل بنا عندما تكون جاهزًا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871aa60>,39.74824393085049,71.43862352596615,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهانستنى. من فضلك كلمنا لما تبقى جاهز.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عفواً . هل يوجد أي جسر بالقرب من هنا ؟,['عذرًا، هل هناك أي جسر قريب من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871a0a0>,13.485078167116281,31.074569968737,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلا مؤاخذة، فيه اى جسر قريب من هنا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم ستستغرق لكي تطلب ؟,['كم من الوقت يستغرق لطلب شيء؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e871aa90>,9.287528999566801,26.87820887165523,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبياخد وقت اد ايه علشان اطلب حاجه؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنني مع أصدقائي .,['أنا مع صديقي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870ab20>,8.745825313180626,19.572617246596064,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nانا مع صاحبي .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أنا على الطريق الرئيسي بجانب خليج موروا .,['أنا على الطريق السريع بجانب خليج مورو.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a550>,41.211837513230265,68.9887979736076,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nانا عالطريق السريع جنب خليج مورو.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل على السيدات ارتداء فستان سهرة ؟,['هل من المفترض أن ترتدي النساء فساتين رسمية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a820>,3.377156414337854,17.652619082070196,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالمفروض الستات يلبسوا فساتين رسمي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أيشمل ذلك الضريبة ؟,['هل هذا يشمل الضريبة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a730>,22.089591134157878,39.197242334213755,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهو ده بيشمل الضريبة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,يوجد الكثير من السائحين بالقرب من المبنى ، ويبدو أنهم تجمعوا لإلقاء نظرة على ما يحدث .,['هناك العديد من السياح حول المبنى، يبدو أنهم مجتمعون لمعرفة ما يحدث.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a0d0>,4.017249137927182,30.24029685278172,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيه سياح كتار حوالين المبنى، شكلهم متجمعين علشان يشوفو ايه اللي بيحصل .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"أريد بذلة استحمام مقاس صغير , من فضلك .",['أريد مايوه صغير، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a5e0>,7.030417713400723,32.05806112096319,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعايزه مايوه صغير، لو سمحت .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أعطني سجائر .,['أعطني سجائر.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a580>,66.87403049764218,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nإديني سجاير.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هلا وقفت معي لالتقاط صورة ؟,['هل يمكنك الوقوف معي لالتقاط صورة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a460>,35.08439695638686,56.191187481054286,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تقف معايا ناخد صورة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ماذا عن هذه النماذج البلاستيكة ؟,['ما رأيك في هذه النماذج البلاستيكية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a100>,59.5640359271809,58.61483542025788,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nايه رأيك في الموديلات البلاستيك ديه؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل السيدات يقبلن هذا ؟,['هل تقبل السيدات ذلك؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870aca0>,13.540372457315735,38.811616503066844,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالسيدات بيقبلو ده؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,انتظر دقيقة . ربما أكون قد تركته في غرفة الاستراحة .,['انتظر دقيقة. من الممكن أنني تركته في الحمام.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870adf0>,17.906727377614356,39.52484161946695,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاستنى دقيقة . ممكن اكون سبته في الحمام .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,نبيذ غير حلو ، من فضلك .,['نبيذ شيري، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870acd0>,15.619699684601276,48.536524884794616,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nنبيد شيري، إذا سمحت .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ليس لدى أي شئ لكي أعلنه .,['ليس لدي شيء أبلغ عنه.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870ad00>,5.868924818816531,23.5282599375299,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nماعنديش حاجة ابلغ عنها .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عندنا جمبري بصلصة النيوبرج ورجل حمل مشوية .,['لدينا جمبري نوباري وفخذ ضأن مشوي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a310>,4.941373395476232,22.097786130362458,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعندنا جمبري نوبرج و فخدة ضاني مشوية.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,تبلغ الميزانية أقل من ألف دولار .,['ميزانيتي أقل من ألف دولار.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a3a0>,23.76101887396086,65.62948404181748,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nميزانيتي أقل من ألف دولار .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كان هذا مكسوراً بالفعل عندما فتحت الطرد .,['هو كان مكسوراً أصلاً عندما جئت لأفتح الطرد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a280>,18.295654224495205,39.73781594891307,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهو كان مكسور أصلا لما جيت أفتح الطرد.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنه من الصعب لنا أن نتحدث الإنجليزية بطلاقة .,['من الصعب علينا أن نتكلم الإنجليزية بطلاقة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a9a0>,49.615778556328834,62.445229606299456,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nصعب علينا نتكلم انجليزي برابانت .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"لماذا , شكرا جزيلا . هل أستطيع الارتقاء للقمة ؟",['لماذا؟ أشكرك كثيراً. أوه، هل يمكنني التحدث إلى الرئيس؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870aa30>,2.908317710573757,15.683919376683539,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nليه؟ اشكرك كتير . اوه، ممكن أكلم الريس؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أوه ، آسف . كانت هناك مشاكل ونحن نقوم بحلها ، هل تتفضل بالانتظار لمدة ثلاثين دقيقة ؟,['أوه، أنا آسف. كانت هناك مشاكل ونحن نقوم بإصلاحها. هل يمكنك الانتظار نصف ساعة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870a970>,28.949230658291587,49.28489076921888,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاوف، انا اسف . كان فيه مشاكل و احنا بنصلحها . ممكن تستنى نص ساعة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أريد فندقاً ارخص .,['أريد فندقاً أرخص.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e870aee0>,54.10822690539397,66.93951881451882,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعايز فندق أرخص.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
