estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,False,هل يوجد مطعم أرخص قريب من هنا ؟,['هل يوجد مطعم أرخص قريب من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623b80>,88.01117367933934,93.85566356720201,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي مطعم أرخص قريب من هون؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هذا خطأ .,['هذا الشيء خطأ.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623ac0>,18.99589214128981,46.25964512979757,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهالشي خطأ.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أفضل شيء هو اسطوانة مصغرة .,['السيارة الصغيرة هي الأفضل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623fd0>,0.0,15.453484679574734,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nسيارة صغيرة أحسن شي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"أجل , سيدي . آتي هنا للإفطار كل يوم , من الاثنين حتى الجمعة , قبل الذهاب للعمل .",['نعم، أستاذ. آتي إلى هنا للإفطار كل يوم، من الاثنين إلى الجمعة، قبل أن أذهب إلى العمل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623c40>,24.903286388467727,46.29086298961661,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاي، استاذ. بجي لهون عالفطور كل يوم، من التنين للجمعة، قبل ما روح عالشغل.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,رقم مقعدك هو اثنان وثلاثون أ . بعد ذلك سر في خط مستقيم في هذه الطرقة . إنه المقعد المجاور للنافذة .,['رقم مقعدك هو اثنان وثلاثون أ. ثم، امشِ مباشرة إلى نهاية هذا الممر. المقعد الذي بجانب النافذة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86237c0>,31.476436900068528,45.39130841217043,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرقم مقعدك هوة اتنين وتلاتين إيه. بعدين، إمشي مباشرة للاخر بهاد الممر. المقعد يللي عالشباك.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,رائحته جميلة . كم ثمنه ؟,['رائحته جميلة جداً. كم سعره؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86239a0>,24.808415001701817,55.74305428886808,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nريحته كتير حلوة. أديش سعره؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن ترسل أحدا ؟,['هل يمكنك إرسال شخص؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86234c0>,5.693025330278465,24.306998000427203,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيك تبعت حدا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن أخذ بعض القهوة ؟,['هل يمكنك إحضار فنجان قهوة لي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623f70>,3.3864985683445354,24.694394263665345,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تجبلي فنجان قهوة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,حسناً ، يا سيدي . من فضلك ابق في غرفتك إلى أن يحضر الطبيب .,['حسنًا، أستاذ. رجاءً ابقَ في غرفتك حتى يأتي الطبيب.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623d30>,15.047149445189385,29.324080561792016,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nماشي، استاذ. رجاءً خليك بغرفتك لبين ما يجي الدكتور.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,من فضلك قل له أنني أنتظر مكالمته .,['رجاءً أخبره أنني أنتظر اتصاله.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86133a0>,12.738482704124511,33.55978055675363,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرجاءً خبره إني عم استنى اتصاله.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,المزيد من المستردة ، من فضلك .,['زيادة خردل، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613bb0>,9.746997877627233,36.43713444028014,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nزيادة خردل، إذا سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل رشحت لي رحلة قصيرة ؟,['هل يمكنك اقتراح رحلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613a30>,10.923299908191149,17.42298374219046,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيك تقترح رحلة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كيف أستقلها ؟,['كيف يمكنني أخذه؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86139d0>,10.682175159905848,14.326494951786565,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيف فيني آخده؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أتساءل عما يمكنني أن أحصل عليه منه ؟,['لا أعرف ماذا يجب أن أحضر له؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86139a0>,6.8324227195999585,12.25175986150256,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nما بعرف شو لازم جبله؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يجب علىّ أن أترك كل أمتعتي في غرفة ترك المعاطف ؟,['هل من الضروري أن أترك جميع أمتعتي في غرفة الأمانات؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613970>,32.59481888833584,41.162077512355985,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nضروري اترك كل شناتيي بغرفة الامانات؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أنا فقدت أثر بريد مسجّل .,['أضعت البريد المسجل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613580>,0.0,16.972958211972916,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nضيعت بريد موصى عليه.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ليس به صعوبة أو غموض .,['ليس صعباً ولا غامضاً أبداً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613520>,6.837203339116283,16.100411180150633,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمو صعب ولا غامض أبداً.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,نعم ، حجز لمدة ستة أيام من فضلك ، بدء من الثالث والعشرين من يوليو .,['نعم. حجز لست ليالي، لو سمحت. ابتداءً من الثالث والعشرين من تموز.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613400>,31.20848453730729,39.870487381312635,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاي. حجز لست ليالي، لو سمحت. ابتداءً من تلاتة وعشرين تموز.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"إلى هذا المكان , لو سمحت .",['على هذا المكان، إذا تكرمت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613370>,9.535414040914192,42.061325593680245,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعلى هاد المكان، إذا بتريد.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل هذه السجائر معتدلة ؟,['هل هذه السجائر خفيفة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86132b0>,39.93879176377876,59.8467943239617,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهدول السجاير خفيفة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن تدخل معه فكة صغيرة ؟,['هل يمكنك وضع بعض الفكة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86138e0>,5.08764122072739,19.628697083106516,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيك تحط شوية فراطة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل تعيش بالقرب من هنا ؟,['هل تسكن قريباً من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86131c0>,10.552670315936318,29.823041557410896,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nساكن قريب من هون؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين كتب اللغة الأجنبية ؟,['أين كتب اللغات الأجنبية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613880>,46.92470064105599,67.07424558467267,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين كتب اللغات الأجنبية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هناك محل لبيع الزهور في الطريق .,['يوجد محل لبيع الزهور على الجانب الآخر من الشارع.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613f40>,28.175950490399515,44.074536538415245,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي محل ورد عالطرف التاني من الشارع.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,نحن في انتظار حضور أصدقائنا .,['نحن ننتظر أصدقاءنا ليأتوا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86136d0>,4.456882760699063,26.97612769576383,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعم نستنا رفقاتنا ليجوا.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين يمكنني أن أشتري زلاجات وأحذية ؟,['من أين أستطيع استئجار أدوات التزلج والأحذية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613760>,9.672649511413097,20.694722792871715,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن وين بقدر استأجر أدوات سكي واحذية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل لي أن أرى السيارة ؟,['هل يمكنني رؤية السيارة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86136a0>,10.400597689005304,34.113547011198364,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن شوف السيارة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لم يعد بإمكانك حقيقةً أن تقوم بعمل تصميم دون كمبيوتر بعد الآن .,['لم يعد بإمكانك العمل في التصميم بدون كمبيوتر في هذه الأيام.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613ca0>,27.83400874256519,42.21232458472328,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nماعاد فيك تشتغل بالتصميم بلا كمبيوتر هالأيام.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل ستذهب إلى المدرسة هنا ؟,['هل تذهب إلى المدرسة هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613df0>,27.482545710800192,74.35010917979044,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرايح عالمدرسة هون؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,سوف ننتظر . من فضلك اتصل بنا عندما تكون مستعداً .,['سوف ننتظر. رجاءً اتصل بنا عندما تصبح جاهزًا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613cd0>,27.694132751313415,49.23915216477862,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرح نستنى. رجاءً اتصل فينا وقت تصير جاهز.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عفواً . هل يوجد أي جسر بالقرب من هنا ؟,['لو سمحت. هل هناك جسر قريب من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613d00>,7.791497608591349,27.79180055646659,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلو سمحت. في شي جسر قريب من هون؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم ستستغرق لكي تطلب ؟,['كم من الوقت أحتاج لطلب؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613310>,4.935157841536379,15.228989530532248,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأديش بدي وقت لأطلب؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنني مع أصدقائي .,['أنا مع أصدقائي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86135b0>,32.555630133216134,67.81149076518416,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنا مع رفقاتي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أنا على الطريق الرئيسي بجانب خليج موروا .,['أنا على الطريق السريع رقم واحد بالقرب من خليج مورو.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613e80>,14.317123154555068,52.3188034123275,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنا على الأتوستراد واحد قريب من خليج مورو.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل على السيدات ارتداء فستان سهرة ؟,['هل يجب على النساء ارتداء فساتين رسمية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613250>,8.516593018819643,34.65321998685547,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلازم النسوان يلبسوا فساتين رسمية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أيشمل ذلك الضريبة ؟,['هل يتضمن هذا الضريبة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8613b80>,17.747405280050266,32.02386328390281,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهاد بيتضمن الضريبة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,يوجد الكثير من السائحين بالقرب من المبنى ، ويبدو أنهم تجمعوا لإلقاء نظرة على ما يحدث .,['هناك الكثير من السياح حول المبنى، ويبدو أنهم تجمعوا لمعرفة ما يحدث.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8619e20>,21.442698708595497,51.22547183163062,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي كتير سياح حولين البناء، والظاهر اتجمعوا ليشوفوا شو عم يصير.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"أريد بذلة استحمام مقاس صغير , من فضلك .",['أريد مايوه بقياس صغير، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8619b20>,9.345091860762494,36.84384364103452,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبدي مايوه قياس صغير، إذا بتريد.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أعطني سجائر .,['أعطني بعض السجائر.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8619a00>,14.535768424205482,51.73046406030003,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعطيني شوية سجاير.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هلا وقفت معي لالتقاط صورة ؟,['هل يمكن أن تأخذ صورة معي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86199d0>,5.868924818816531,14.677865383573053,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تاخد صورة معي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ماذا عن هذه النماذج البلاستيكة ؟,['ما رأيك بهذه النماذج البلاستيكية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8619970>,55.93684915933074,54.52953039592933,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشو رأيك بموديلات البلاستيك هي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل السيدات يقبلن هذا ؟,['هل تقبل النساء هذا الشيء؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8619940>,7.492442692259767,23.710796558471824,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالنسوان بيقبلوا هالشي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,انتظر دقيقة . ربما أكون قد تركته في غرفة الاستراحة .,['انتظر دقيقة. ربما نسيته في الحمام.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8619640>,12.067498571385652,42.310782457357924,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاستنى دقيقة. يمكن نسيته بالحمام.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,نبيذ غير حلو ، من فضلك .,['أريد شايًا، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8619550>,11.044795567078939,38.70340073854599,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nدراي شيري، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ليس لدى أي شئ لكي أعلنه .,['ليس لدي شيء أصرح عنه.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86198e0>,4.935157841536379,22.85620057102111,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nما عندي شي صرح عنه.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عندنا جمبري بصلصة النيوبرج ورجل حمل مشوية .,['لدينا قريدس نيوبرغ وفخذ ضأن مشوي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86191f0>,2.292084231617577,15.049265968103922,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعنا قريدس نيوبرغ وفخد ضاني مشوي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,تبلغ الميزانية أقل من ألف دولار .,['الميزانية أقل من ألف دولار.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8619ee0>,57.793909077763935,86.6282933339617,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالميزانية أقل من ألف دولار.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كان هذا مكسوراً بالفعل عندما فتحت الطرد .,['كانت مكسورة تمامًا عندما فتحت العلبة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8619fd0>,13.912311644176565,38.83682969388869,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكانت مكسورة خالصة وقت فتحت العلبة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنه من الصعب لنا أن نتحدث الإنجليزية بطلاقة .,['من الصعب علينا أن نتحدث الإنجليزية بطلاقة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86197f0>,67.74546186626391,79.31895313835365,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nصعب علينا نحكي انجليزي بطلاقة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"لماذا , شكرا جزيلا . هل أستطيع الارتقاء للقمة ؟",['لماذا، شكرًا جزيلاً لك. أمم، هل يمكنني الصعود للأعلى؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8619880>,4.319402267866687,21.45689209167054,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nليش، شكراً كتير إلك. امم، فيني اطلع لفوق؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أوه ، آسف . كانت هناك مشاكل ونحن نقوم بحلها ، هل تتفضل بالانتظار لمدة ثلاثين دقيقة ؟,['آه، أنا آسف. كانت هناك مشكلة ونحن نقوم بإصلاحها. هل يمكنك الانتظار لمدة نصف ساعة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8619760>,12.920725243713852,44.93376169890693,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nآه، أنا آسف. كان في مشكلة وعم انصلحها. ممكن تنتظر شي نص ساعة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أريد فندقاً ارخص .,['أريد فندقاً أرخص.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8619c10>,54.10822690539397,66.93951881451882,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبدي أوتيل أرخص.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
