estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,raw_prompt,_raw_turns,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r-plus,False,التزلج بشنطة الظهر: يسمى هذا النشاط أيضاً التزلج في المناطق غير المأهولة، أو رحلات التزلج أو المشي لمسافات طويلة على الجليد.,['التنقل بالتزلج: يُطلق على هذا النشاط أيضًا اسم التزلج على البلاد، أو التزلج على الجولات، أو المشي بالتزلج.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59dfdc0>,13.833746320054699,34.2892905911571,0.0,0.05592996999621391,0.0,0.7795733112143353,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Backpacking by ski: This activity is also called backcountry ski, ski touring or ski hiking.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nBackpacking by ski: This activity is also called backcountry ski, ski touring or ski hiking.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,تشملُ رحلات سانت بطرسبرغ البحرية قضاء بعض الوقت في المدينة. يُعفى ركاب الرحلات البحرية من متطلبات الحصول على تأشيرة الدخول (راجع الشروط).,['تشمل رحلات سانت بطرسبرغ وقتاً في المدينة. ويُعفى ركاب الرحلات البحرية من متطلبات الحصول على التأشيرة (يرجى التحقق من الشروط).'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59dfe50>,53.51534680526829,63.260596316517024,0.0,0.017781998962163925,0.0,0.6165034666191787,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Saint Petersburg cruises include time in town. Cruise passengers are exempted from visa requirements (check the terms).
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nSaint Petersburg cruises include time in town. Cruise passengers are exempted from visa requirements (check the terms).\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,أشارت النتائج النهائية للانتخابات الرئاسية والبرلمانية في ناميبيا إلى إعادة انتخاب الرئيس الحالي هيفيكيبنيي بوهامبا بفارق كبير.,['أشارت النتائج النهائية للانتخابات الرئاسية والبرلمانية في ناميبيا إلى أن الرئيس الحالي هيفيكيبنيي بوهامبا قد أعيد انتخابه بهامش كبير.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59dfee0>,74.94318932943457,81.76711823254492,0.0,0.00019998211064375937,0.0,0.0032991094194585457,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Final results from Namibian presidential and parliamentary elections have indicated that the incumbent president, Hifikepunye Pohamba, has been reelected by a large margin.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nFinal results from Namibian presidential and parliamentary elections have indicated that the incumbent president, Hifikepunye Pohamba, has been reelected by a large margin.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,كما قامت رينج بتسوية دعوى قضائية مع شركة الأمن المنافسة، شركة آي دي تي.,['وقد توصلت شركة رينغ أيضاً إلى تسوية دعوى قضائية مع شركة أدي تي كوربوريشن المنافسة لها في مجال الأمن.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59dff70>,24.605880387025444,49.85221977729044,0.0,0.0020737014710903168,0.0,0.039779372222255915,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Ring also settled a lawsuit with competing security company, the ADT Corporation.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nRing also settled a lawsuit with competing security company, the ADT Corporation.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,"كان يحكم فرنسا ""فيشي"". هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1359ه وعملوا مع الغزاة بدلاً من محاربتهم.","['كانت تحت حكم الفرنسيين ""فيشي"". وهم فرنسيون عقدوا صلحاً مع الألمان عام ١٩٤٠ وعملوا مع الغزاة بدلاً من محاربتهم.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59dffd0>,46.28067114244253,49.8515025599944,0.0004914460462868281,0.05264625698328018,0.009334871545433998,0.2497569596162066,0.0023314491355954352,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
It was ruled by the ""Vichy"" French. These were French people who had made peace with the Germans in 1940 and worked with the invaders instead of fighting them.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt was ruled by the ""Vichy"" French. These were French people who had made peace with the Germans in 1940 and worked with the invaders instead of fighting them.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,على الرغم من أن الأداء الباهت الذي ظهر به الفريق في المباراة ضد أخواتهن الجنوبيات، إلا أن جنوب أفريقيا قد استمرت في التحسن مع تقدم البطولة.,['بدت جنوب أفريقيا صدئة بشكل واضح في المباراة ضد شقيقاتها الجنوبيات، لكنها تحسنت بثبات مع تقدم البطولة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea0d0>,28.987078174708497,38.89407127182673,0.0,0.08286493271589279,0.0,0.20957872678991407,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Looking decidedly rusty in the game against their southern sisters, South Africa however steadily improved as the tournament progressed.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nLooking decidedly rusty in the game against their southern sisters, South Africa however steadily improved as the tournament progressed.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,في حين أن معظم طعامهم سيكون مألوفًا لنا، فإن الرومان لديهم نصيبهم من عناصر العيد الغريبة أو غير العادية، بما في ذلك الخنازير البرية، والطاووس، والقواقع، ونوع من القوارض يسمى الزغبة,['بالرغم من أن معظم أكلهم مألوف لدينا، إلا أن الرومان كانوا يتناولون بعض الأطعمة الغريبة أو غير المعتادة، بما في ذلك الخنزير البري، والطاووس، والحلزون، ونوع من القوارض يسمى خلد الماء'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea160>,37.23557201854944,49.055994346306825,0.0,0.04680594429373741,0.0,0.2834149058908224,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
While most of their food would be familiar to us, Romans did have their share of strange or unusual feast items, including wild boar, peacock, snails, and a type of rodent called a dormouse
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhile most of their food would be familiar to us, Romans did have their share of strange or unusual feast items, including wild boar, peacock, snails, and a type of rodent called a dormouse\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,وفقًا للدعوى القضائية، فإنّ نفايات معسكر الأمم المتّحدة لم تُعقَّم كما ينبغي، ممّا أدّى إلى تسلل البكتيريا إلى رافد نهر أرتيبونايت، أحد أكبر أنهار هايتي.,['وفقاً للدعوى القضائية، لم تتم معالجة النفايات من معسكر الأمم المتحدة بشكل صحيح، مما تسبب في دخول البكتيريا إلى رافد نهر أرتيبونيت، وهو أحد أكبر الأنهار في هايتي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea1f0>,38.72891184308294,51.72012818626342,0.0,0.0005376448971219361,0.0,0.036824455310124904,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
According to the lawsuit, waste from the UN camp was not properly sanitized, causing bacteria to enter the tributary of the Artibonite River, one of Haiti's largest.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nAccording to the lawsuit, waste from the UN camp was not properly sanitized, causing bacteria to enter the tributary of the Artibonite River, one of Haiti's largest.\nTranslation:""}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,"قد يُفضي البحث على الإنترنت عن ""دورة البيئة العدائية"" إلى عنوان شركة محلية.","['من المرجح أن يوفر البحث على الإنترنت عن ""دورة البيئة العدائية"" عنوان شركة محلية.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea280>,68.66540812681794,78.32136852099393,0.0,0.03221431374549866,0.0,0.9525595536106266,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
A search of the Internet for 'Hostile environment course' will probably provide the address of a local company.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nA search of the Internet for 'Hostile environment course' will probably provide the address of a local company.\nTranslation:""}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,يمكنها الرؤية جيداً في الظلام بواسطة الرؤية الليلية، والتحرّك بخلسة شديدة أيضاً. تصطاد حيوانات النمر القزم فرائسها من خلال التماهي مع محيطها ثم الانقضاض عليهم.,['بإمكانهم الرؤية بشكل جيد جداً في الظلام باستخدام الرؤية الليلية، كما يتحركون بخفة شديدة. تصطاد الأوْسِلُوت فريستها عن طريق الاندماج مع محيطها ثم الانقضاض عليها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea310>,31.016310458747725,44.51611522000925,0.0,0.0816631019115448,0.0,0.8973401538096368,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
They can see very well in the dark with night vision, and move very stealthily, too. Ocelots hunt their prey by blending in with their surroundings then pouncing on their prey.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThey can see very well in the dark with night vision, and move very stealthily, too. Ocelots hunt their prey by blending in with their surroundings then pouncing on their prey.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,"وقال نائب المفتش العام دي. كي. أريا، ""اعتقلنا خمسة أشخاص اغتصبوا المرأة السويسرية واستعدنا هاتفها المحمول والكمبيوتر المحمول"".","['قال نائب المفتش العام د. ك. أريا: ""لقد ألقينا القبض على خمسة أشخاص اغتصبوا السيدة السويسرية واستعدنا هاتفها المحمول وحاسوبها المحمول"".']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea3a0>,48.914114563099616,64.21995249187133,0.0,0.0002861164102796465,0.0,0.010151292866794392,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Deputy Inspector General D K Arya said, ""We have arrested five persons who raped the Swiss woman and recovered her mobile and laptop"".
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nDeputy Inspector General D K Arya said, ""We have arrested five persons who raped the Swiss woman and recovered her mobile and laptop"".\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,يقدم الغار نفسه، الذي بقى على مر العصور، صورة حية للغاية عن ميول النبي محمد الروحية.,['تُعطي الكهف نفسه، الذي صمد أمام تقلبات الزمن، صورةً حيةً جداً عن الميول الروحانية لمحمد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea430>,6.237923061531353,28.536305022271417,0.0,0.6751118302345276,0.0,0.7938617941690609,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
he cave itself, which survived the times, gives a very vivid image of Muhammad’s spiritual inclinations.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nhe cave itself, which survived the times, gives a very vivid image of Muhammad’s spiritual inclinations.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,وكان قد أدخل المستشفى في البداية إلى مستشفى جيمس باجيت في جريت يارموث.,['تم إدخاله المستشفى في البداية في مستشفى جيمس باجيت في غريت يارموث.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea4c0>,58.15025407036991,65.01645936498622,0.0023972911707048072,0.2596130073070526,0.009234094992280006,0.8252927379216999,0.007620831538407825,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
He was initially hospitalised in the James Paget Hospital in Great Yarmouth.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nHe was initially hospitalised in the James Paget Hospital in Great Yarmouth.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,ويمكن سحبه إلى سلكٍ رفيعٍ يمكن لفّه وتجديله. يمكن أن يتم طرقه أو لفه على شكل أوراق.,['يمكن سحبه إلى سلك رفيع، ويمكن لفه وضفْره. ويمكن طرقه أو لفّه إلى صفائح.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea550>,23.761492724033417,41.751172528844464,0.001562946369017909,0.07435736805200577,0.021019387990236282,0.7709257986280136,0.016204388473044982,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
It can be pulled into thin wire, which can be twisted and plaited. It can be hammered or rolled into sheets.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt can be pulled into thin wire, which can be twisted and plaited. It can be hammered or rolled into sheets.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,كان يجب على الحراس الإشراف الوثيق على المطلقين في تجربة مكافحة الآفات التكميلية، إذ كانت التجربة تحت المراقبة ويتم تقييم فاعليتها.,['سيخضع مطلقو النار في تجربة مكافحة الآفات التكميلية لإشراف مباشر من قبل الحراس، حيث سيتم مراقبة التجربة وتقييم فعاليتها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea5e0>,31.032779871987774,43.394424462472344,0.0,0.10555798560380936,0.0,0.5669311126694083,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Shooters in the supplementary pest control trial were to be closely supervised by rangers, as the trial was monitored and its effectiveness evaluated.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nShooters in the supplementary pest control trial were to be closely supervised by rangers, as the trial was monitored and its effectiveness evaluated.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,كان هناك تباين آخر هو أنه بينما كان الفقراء والنساء يأكلون طعامهم وهم جالسون على المقاعد، كان الرجال الأغنياء يحبون إقامة الولائم سوية حيث يتكئون على جانبهم أثناء تناولهم واجباتهم.,['كان هناك فرق آخر وهو أنه في حين كان الفقراء والنساء يأكلون طعامهم وهم جالسون على الكراسي، كان الأثرياء يفضلون إقامة الولائم معاً حيث يستلقون على جوانبهم أثناء تناولهم لطعامهم.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea670>,44.957662730160955,57.9526975569578,0.0,0.023385245352983475,0.0,0.4548591610509902,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Another difference was that while the poor people and the woman ate their food while sitting in chairs, the rich men liked to have banquets together where they would lounge on their sides while they ate their meals.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nAnother difference was that while the poor people and the woman ate their food while sitting in chairs, the rich men liked to have banquets together where they would lounge on their sides while they ate their meals.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,علشان تحصل على أفضل المشاهد لهونج كونج، غادر الجزيرة واتجه إلى واجهة كولون البحرية في الجهة المقابلة.,['للحصول على أفضل الإطلالات على هونغ كونغ، اخرج من الجزيرة واتجه إلى الواجهة البحرية لكاولون المقابلة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea700>,22.075394031312698,47.39435890728518,0.00018309923698557606,0.028601346537470818,0.006401769816875458,0.91521201049909,0.005858976624854979,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
To get the best views of Hong Kong, leave the island and head for the Kowloon waterfront opposite.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nTo get the best views of Hong Kong, leave the island and head for the Kowloon waterfront opposite.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,في سنة 1411ه، تمت إضافتها إلى لائحة مواقع التراث العالمي المهددة بالخطر، نظراً لتهديد رمال الصحراء.,['في عام 1990، أُضيفت إلى قائمة مواقع التراث العالمي المعرضة للخطر، بسبب تهديد رمال الصحراء.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea790>,25.53318871094175,47.25232064202844,0.0,0.0036283284425735474,0.0,0.032119442883413285,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
In 1990, it was added to the list of world heritage sites in danger, due to the threat of desert sands.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIn 1990, it was added to the list of world heritage sites in danger, due to the threat of desert sands.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,"تم الإبلاغ عن حوالي 60 حالة من حالات الخلل في درجة حرارة جهاز ""آي بود"" الزائدة، وقد تسبّب ذلك في ما مجموعه ستة حرائق وإصابة أربعة أشخاص بحروق طفيفة.",['تم الإبلاغ عن حوالي 60 حالة من حالات ارتفاع حرارة أجهزة iPod المعطلة، مما تسبب في ست حرائق في المجموع، وأدى إلى إصابة أربعة أشخاص بحروق طفيفة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea820>,43.88149685981046,53.10823654798861,0.0,0.31559887528419495,0.0,0.60185815859586,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Around 60 cases of malfunctioning iPods overheating have been reported, causing a total of six fires and leaving four people with minor burns.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nAround 60 cases of malfunctioning iPods overheating have been reported, causing a total of six fires and leaving four people with minor burns.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,تقع مونتفيديو في المناطق شبه الاستوائية؛ من الشائع أن تتعدى درجات الحرارة 30 درجة مئوية في أشهر الصيف.,['مونتفيدو تقع في المنطقة شبه الاستوائية، وفي أشهر الصيف، من الشائع أن ترتفع درجات الحرارة فوق 30 درجة مئوية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea8b0>,41.069429272881145,62.36030164948356,0.0,0.09551434963941574,0.0,0.6542227423051372,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Montevideo is in the subtropics; in the summer months, temperatures above +30°C are common.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nMontevideo is in the subtropics; in the summer months, temperatures above +30°C are common.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,الهاتف الذي يعمل بالأقمار الصناعية لا يعد عموماً بديلاً عن الهاتف المحمول، إذ يجب أن تكون في الخارج في وجود خط رؤية واضح مع القمر الصناعي لإجراء مكالمةٍ هاتفيةٍ.,['الهاتف الفضائي لا يعتبر بديلاً للهاتف الجوال بشكل عام، حيث يجب أن تكون في الخارج وأن يكون هناك خط رؤية واضح إلى القمر الصناعي لإجراء مكالمة هاتفية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea940>,34.1276906762678,49.19733776904867,0.0,0.026350360363721848,0.0,0.948243081336841,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
A satellite phone is not generally a replacement for a mobile phone, as you have to be outdoors with clear line of sight to the satellite to make a phone call.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nA satellite phone is not generally a replacement for a mobile phone, as you have to be outdoors with clear line of sight to the satellite to make a phone call.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,"إن عاصمة ساموا هي مدينة أبيا. وتقع هذه المدينة في جزيرة أبولو ويبلغ عدد سكانها أقل من 40,000 نسمة بقليل.","['أبيا هي عاصمة ساموا. تقع البلدة على جزيرة أوبولو ويبلغ عدد سكانها ما يقرب من 40,000 نسمة.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59ea9d0>,39.35778125341073,49.72940917306366,0.00022051152377869365,0.012019677087664604,0.018345877528190613,0.059161292971111834,0.0010853658352574218,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Apia is the capital of Samoa. The town is on the island of Upolu and has a population of just under 40,000.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nApia is the capital of Samoa. The town is on the island of Upolu and has a population of just under 40,000.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,False,"في الولايات المتحدة الأمريكية هناك ما يقارب 400,000 حالة معروفة من مرض التصلب المتعدد (ت م) وهذا يخليه أكثر الأمراض العصبية انتشاراً بين الشباب والبالغين ذوي الأعمار المتوسطة.","['في جميع أنحاء الولايات المتحدة الأمريكية، هناك ما يقرب من 400,000 حالة معروفة من التصلب المتعدد، مما يجعله المرض العصبي الرئيسي لدى الشباب والبالغين في منتصف العمر.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e59eaa60>,33.839911019969755,49.76230296323475,0.0,0.045197226107120514,0.0,0.8222981013823301,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Across the United States of America, there are approximately 400,000 known cases of Multiple Sclerosis (MS), leaving it as the leading neurological disease in younger and middle aged adults.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nAcross the United States of America, there are approximately 400,000 known cases of Multiple Sclerosis (MS), leaving it as the leading neurological disease in younger and middle aged adults.\nTranslation:'}]}]",,sau,False,None,None,None
